cluster,gene,avg_logFC,p_val,p_val_adj,pct.1,pct.2,celltype,avg_strength
NKT_c4,SAMSN1,0.544899093611786,1.78521878652588e-54,1.39884388455808e-49,0.382,0.179,T,0.544899093611786
NKT_c4,TRDC,0.544176804776634,1.19436738322137e-28,9.35870450470768e-24,0.229,0.107,T,0.544176804776634
NKT_c4,LYST,0.543009593188128,9.08773253758264e-49,7.12087458447363e-44,0.386,0.19,T,0.543009593188128
Tgd_c3,ZNF683,1.47246956526332,0,0,0.702,0.084,T,1.47246956526332
Tgd_c3,CX3CR1,1.30929096866011,0,0,0.79,0.13,T,1.30929096866011
Tgd_c3,TRDV2,1.29497091150092,0,0,0.321,0.034,T,1.29497091150092
Tgd_c3,ADGRG1,1.28221713711628,0,0,0.784,0.154,T,1.28221713711628
Tgd_c3,SELL,1.25344539446814,0,0,0.672,0.135,T,1.25344539446814
Tgd_c3,S100B,1.16743115813098,0,0,0.423,0.084,T,1.16743115813098
Tgd_c3,TRBV28,1.1520492524797,0,0,0.241,0.019,T,1.1520492524797
Tgd_c3,SPON2,1.14941559298751,0,0,0.755,0.194,T,1.14941559298751
Tgd_c3,ASCL2,1.05861622627818,0,0,0.521,0.077,T,1.05861622627818
Tgd_c3,TRGV10,1.04945816535504,0,0,0.487,0.102,T,1.04945816535504
Tgd_c3,FGR,1.03025189934497,0,0,0.627,0.13,T,1.03025189934497
Tgd_c3,TBX21,1.01188472236862,0,0,0.719,0.2,T,1.01188472236862
Tgd_c3,FGFBP2,1.00712697871972,0,0,0.968,0.293,T,1.00712697871972
Tgd_c3,AKR1C3,1.00130912130023,0,0,0.401,0.034,T,1.00130912130023
Tgd_c3,TRGV9,0.989209856924211,7.21943219999527e-267,5.65693048895029e-262,0.365,0.081,T,0.989209856924211
Tgd_c3,TRBV20-1,0.913312359121463,1.05590572069361e-221,8.27376045563899e-217,0.349,0.085,T,0.913312359121463
Tgd_c3,SELENOW,0.903587974591442,0,0,0.65,0.22,T,0.903587974591442
Tgd_c3,SLC9A3R1,0.879789068322863,0,0,0.879,0.377,T,0.879789068322863
Tgd_c3,IFITM3,0.878746331007565,0,0,0.675,0.226,T,0.878746331007565
Tgd_c3,VSIR,0.871560565179121,0,0,0.611,0.195,T,0.871560565179121
Tgd_c3,S1PR5,0.862973695802985,0,0,0.685,0.234,T,0.862973695802985
Tgd_c3,PLEK,0.860872347054386,0,0,0.805,0.286,T,0.860872347054386
Tgd_c3,TRAV1-2,0.831832465724478,7.09909597319798e-273,5.56263863171874e-268,0.508,0.149,T,0.831832465724478
Tgd_c3,PTGDS,0.830723965086419,2.13664132897198e-186,1.67420804614258e-181,0.193,0.029,T,0.830723965086419
Tgd_c3,ATP5PB,0.829985519228067,0,0,0.586,0.202,T,0.829985519228067
Tgd_c3,PAXX,0.829188934415127,0,0,0.764,0.3,T,0.829188934415127
Tgd_c3,ATP5MC3,0.826076301264053,0,0,0.687,0.262,T,0.826076301264053
Tgd_c3,ITGAM,0.820401667278199,0,0,0.371,0.062,T,0.820401667278199
Tgd_c3,ELOB,0.818435932582453,0,0,0.806,0.339,T,0.818435932582453
Tgd_c3,TRIR,0.817230046437337,0,0,0.814,0.339,T,0.817230046437337
Tgd_c3,ATP5F1B,0.812552450119517,0,0,0.655,0.254,T,0.812552450119517
Tgd_c3,ATP5IF1,0.805161102276754,0,0,0.656,0.25,T,0.805161102276754
Tgd_c3,TPST2,0.80409352212775,0,0,0.64,0.23,T,0.80409352212775
Tgd_c3,TTC38,0.802304816562261,1.01212420972937e-302,7.93070167017647e-298,0.473,0.124,T,0.802304816562261
Tgd_c3,CD300A,0.797682128030154,1.31443387093927e-300,1.02995094825188e-295,0.519,0.151,T,0.797682128030154
Tgd_c3,PXN,0.793698155061146,6.45298127529821e-296,5.05636253788542e-291,0.566,0.194,T,0.793698155061146
Tgd_c3,PSMB10,0.792960229016425,0,0,0.713,0.294,T,0.792960229016425
Tgd_c3,C1orf21,0.781048072312997,4.08351544810527e-272,3.19972019967184e-267,0.433,0.117,T,0.781048072312997
Tgd_c3,ATP5MF,0.780482842858918,6.97230526295269e-281,5.46328923489184e-276,0.577,0.221,T,0.780482842858918
Tgd_c3,ZYX,0.779459169034335,1.09997474198103e-296,8.61907208574077e-292,0.643,0.263,T,0.779459169034335
Tgd_c3,S1PR1,0.771595549024109,4.53759607069112e-265,3.55552415311144e-260,0.507,0.166,T,0.771595549024109
Tgd_c3,C12orf75,0.76502079928278,0,0,0.696,0.29,T,0.76502079928278
Tgd_c3,ANXA6,0.763343219078638,0,0,0.851,0.405,T,0.763343219078638
Tgd_c3,ATP5MC2,0.761949144165662,0,0,0.884,0.388,T,0.761949144165662
Tgd_c3,RIPOR2,0.757804511446583,5.62972423387366e-276,4.41128301793638e-271,0.578,0.208,T,0.757804511446583
Tgd_c3,PLEKHF1,0.757690810786133,7.43069926402421e-278,5.82247302231145e-273,0.526,0.167,T,0.757690810786133
Tgd_c3,ATP5F1D,0.750130984003664,2.35376039217258e-300,1.84433603049467e-295,0.686,0.289,T,0.750130984003664
Tgd_c3,CD247,0.744517048357806,0,0,0.907,0.482,T,0.744517048357806
Tgd_c3,CDC25B,0.743418065325023,4.38804516796359e-255,3.43834055226123e-250,0.55,0.206,T,0.743418065325023
Tgd_c3,PTPN6,0.738873376843825,4.81586568697593e-261,3.77356787634373e-256,0.604,0.235,T,0.738873376843825
